order_id,product_id,quantity,unit_price,total_price
O0002986,P00120,1,3002.03,3002.03
@@@,N/A,NULL,463.44,463.44
O0002987,P00171,1,272.08,272.08
O0002988,nan,1,@@@,1840.9
O0002989,123abc,N/A,3183.57, 
NULL,P00176,2,2046.22,4092.44
O0002990,P00137,1,not_a_date,882.95
O0002990,@@@,1,54.78,54.78
O0002991,P00107,1,3905.76,
O0002992,P00102,,32-13-2025,nan
32-13-2025,P00167,1,2619.54,NULL
O0002993,null,1,, 
###BAD###,P00294,1,3148.43,3148.43
32-13-2025,P00253,1,1937.79,
NULL,P00004,32-13-2025, ,@@@
O0002996, ,1,@@@,3464.34
O0002997,N/A,3,null,@@@
O0002998, ,1,300.27,300.27
O0002999,P00226,1,3681.32,3681.32
O0003000,P00127,1,3134.52,3134.52
not_a_date,P00297,1,9999-99-99,1078.28
O0000140,###BAD###,@@@,3849.27,3849.27
###BAD###,nan,1,886.47,886.47
O0001471,invalid,1,2790.33,2790.33
O0002007,,1,123abc,3826.45
@@@,P00231,NULL,1055.28,1055.28
not_a_date,not_a_date,###BAD###,not_a_date,
###BAD###,,###BAD###,###BAD###,
###BAD###,###BAD###,invalid,,
invalid,,invalid,###BAD###,
###BAD###,invalid,not_a_date,,###BAD###
